num,name,poke_type,attacks,hp,attack,defense,max_cp,max_buddy_cp,region,type1,type2,boost1,boost2,boost
604,Eelektross, electric ," Acid, Spark, Crunch, Thunderbolt, Acid Spray, Dragon Claw,",198.0,217.0,152.0,3089,3126,Unova,electric,,rain,,rain 
605,Elgyem, psychic ," Confusion, Astonish, Psybeam, Dark Pulse, Psychic,",146.0,148.0,100.0,1566,1584,Unova,psychic,,windy,,windy 
606,Beheeyem, psychic ," Confusion, Astonish, Rock Slide, Dark Pulse, Psychic,",181.0,221.0,163.0,3112,3149,Unova,psychic,,windy,,windy 
607,Litwick, ghost  fire ," Astonish, Ember, Flame Charge, Flame Burst, Heat Wave,",137.0,108.0,98.0,1138,1151,Unova,ghost,fire,fog,sunny/clear,fog sunny/clear
608,Lampent, ghost  fire ," Astonish, Ember, Energy Ball, Flame Burst, Heat Wave,",155.0,169.0,115.0,1931,1954,Unova,ghost,fire,fog,sunny/clear,fog sunny/clear
609,Chandelure, ghost  fire ," Hex, Fire Spin, Incinerate, Energy Ball, Shadow Ball, Overheat, Flame Charge,",155.0,271.0,182.0,3695,3739,Unova,ghost,fire,fog,sunny/clear,fog sunny/clear
610,Axew, dragon ," Scratch, Iron Tail, Dragon Claw, Aqua Tail, Dragon Pulse,",130.0,154.0,101.0,1547,1566,Unova,dragon,,windy,,windy 
611,Fraxure, dragon ," Dragon Tail, Iron Tail, Dragon Claw, Aqua Tail, Night Slash,",165.0,212.0,123.0,2526,2556,Unova,dragon,,windy,,windy 
612,Haxorus, dragon ," Dragon Tail, Counter, Dragon Claw, Surf, Night Slash, Earthquake,",183.0,284.0,172.0,4062,4110,Unova,dragon,,windy,,windy 
613,Cubchoo, ice ," Powder Snow, Charm, Ice Punch, Icy Wind, Play Rough,",146.0,128.0,74.0,1208,1223,Unova,ice,,snow,,snow 
614,Beartic, ice ," Powder Snow, Charm, Ice Punch, Surf, Play Rough,",216.0,233.0,152.0,3439,3480,Unova,ice,,snow,,snow 
615,Cryogonal, ice ," Ice Shard, Frost Breath, Aurora Beam, Night Slash, Solar Beam, Water Pulse,",190.0,190.0,218.0,3163,3201,Unova,ice,,snow,,snow 
616,Shelmet, bug ," Acid, Infestation, Bug Buzz, Body Slam, Signal Beam,",137.0,72.0,140.0,942,954,Unova,bug,,rain,,rain 
617,Accelgor, bug ," Acid, Infestation, Bug Buzz, Acid Spray, Signal Beam, Focus Blast,",190.0,220.0,120.0,2760,2793,Unova,bug,,rain,,rain 
618,Stunfisk, ground  electric ," Thunder Shock, Mud Shot, Mud Bomb, Discharge, Muddy Water,",240.0,144.0,171.0,2445,2474,Unova,ground,electric,sunny/clear,rain,sunny/clear rain
618,Stunfisk, ground  steel ," Mud Shot, Metal Claw, Earthquake, Flash Cannon, Muddy Water, Rock Slide,",240.0,144.0,171.0,2445,2474,Unova,ground,steel,sunny/clear,snow,sunny/clear snow
619,Mienfoo, fighting ," Low Kick, Pound, Brick Break, Low Sweep, Focus Blast,",128.0,160.0,98.0,1570,1589,Unova,fighting,,cloudy,,cloudy 
620,Mienshao, fighting ," Low Kick, Poison Jab, Brick Break, Grass Knot, Stone Edge,",163.0,258.0,127.0,3064,3101,Unova,fighting,,cloudy,,cloudy 
621,Druddigon, dragon ," Dragon Tail, Bite, Dragon Claw, Night Slash, Hyper Beam,",184.0,213.0,170.0,3088,3125,Unova,dragon,,windy,,windy 
622,Golett, ground  ghost ," Astonish, Mud Slap, Shadow Punch, Brick Break, Night Shade,",153.0,127.0,92.0,1344,1360,Unova,ground,ghost,sunny/clear,fog,sunny/clear fog
623,Golurk, ground  ghost ," Astonish, Mud Slap, Shadow Punch, Dynamic Punch, Earth Power,",205.0,222.0,154.0,3226,3265,Unova,ground,ghost,sunny/clear,fog,sunny/clear fog
624,Pawniard, dark  steel ," Scratch, Fury Cutter, Night Slash, Iron Head, X-Scissor,",128.0,154.0,114.0,1620,1640,Unova,dark,steel,fog,snow,fog snow
625,Bisharp, dark  steel ," Snarl, Metal Claw, Dark Pulse, Iron Head, X-Scissor, Focus Blast,",163.0,232.0,176.0,3215,3254,Unova,dark,steel,fog,snow,fog snow
626,Bouffalant, normal ," Zen Headbutt, Mud Shot, Megahorn, Stomp, Skull Bash, Earthquake,",216.0,195.0,182.0,3163,3201,Unova,normal,,partly cloudy,,partly cloudy 
627,Rufflet, normal  flying ," Peck, Wing Attack, Aerial Ace, Brave Bird, Rock Tomb,",172.0,150.0,97.0,1686,1706,Unova,normal,flying,partly cloudy,windy,partly cloudy windy
628,Braviary, normal  flying ," Steel Wing, Air Slash, Heat Wave, Brave Bird, Rock Slide, Close Combat,",225.0,232.0,152.0,3491,3533,Unova,normal,flying,partly cloudy,windy,partly cloudy windy
628,Braviary, psychic  flying ,,242.0,213.0,137.0,3181,3219,Unova,psychic,flying,windy,windy,windy windy
629,Vullaby, dark  flying ," Feint Attack, Air Slash, Dark Pulse, Brave Bird, Foul Play,",172.0,105.0,139.0,1437,1455,Unova,dark,flying,fog,windy,fog windy
630,Mandibuzz, dark  flying ," Snarl, Air Slash, Dark Pulse, Aerial Ace, Foul Play, Shadow Ball,",242.0,129.0,205.0,2417,2446,Unova,dark,flying,fog,windy,fog windy
631,Heatmor, fire ," Lick, Fire Spin, Flamethrower, Thunder Punch, Power-Up Punch,",198.0,204.0,129.0,2708,2740,Unova,fire,,sunny/clear,,sunny/clear 
632,Durant, bug  steel ," Bug Bite, Metal Claw, X-Scissor, Iron Head, Stone Edge,",151.0,217.0,188.0,3007,3043,Unova,bug,steel,rain,snow,rain snow
633,Deino, dark  dragon ," Tackle, Dragon Breath, Dragon Pulse, Crunch, Body Slam,",141.0,116.0,93.0,1200,1214,Unova,dark,dragon,fog,windy,fog windy
634,Zweilous, dark  dragon ," Bite, Dragon Breath, Dragon Pulse, Dark Pulse, Body Slam,",176.0,159.0,135.0,2079,2104,Unova,dark,dragon,fog,windy,fog windy
635,Hydreigon, dark  dragon ," Bite, Dragon Breath, Dragon Pulse, Dark Pulse, Flash Cannon,",211.0,256.0,188.0,4098,4147,Unova,dark,dragon,fog,windy,fog windy
636,Larvesta, bug  fire ," Ember, Bug Bite, Flame Charge, Bug Buzz, Flame Wheel,",146.0,156.0,107.0,1692,1712,Unova,bug,fire,rain,sunny/clear,rain sunny/clear
637,Volcarona, bug  fire ," Fire Spin, Bug Bite, Overheat, Bug Buzz, Solar Beam, Hurricane,",198.0,264.0,189.0,4106,4155,Unova,bug,fire,rain,sunny/clear,rain sunny/clear
638,Cobalion, steel  fighting ," Metal Claw, Zen Headbutt, Close Combat, Iron Head, Stone Edge,",209.0,192.0,229.0,3417,3457,Unova,steel,fighting,snow,cloudy,snow cloudy
639,Terrakion, rock  fighting ," Smack Down, Zen Headbutt, Close Combat, Earthquake, Rock Slide,",209.0,260.0,192.0,4181,4231,Unova,rock,fighting,partly cloudy,cloudy,partly cloudy cloudy
640,Virizion, grass  fighting ," Quick Attack, Zen Headbutt, Close Combat, Leaf Blade, Stone Edge,",209.0,192.0,229.0,3417,3457,Unova,grass,fighting,sunny/clear,cloudy,sunny/clear cloudy
641,Tornadus (Therian Forme) , flying ," Astonish, Gust, Heat Wave, Psychic, Focus Blast, Hurricane,",188.0,238.0,189.0,3635,3678,Unova,flying,,windy,,windy 
641,Tornadus, flying ," Bite, Air Slash, Grass Knot, Dark Pulse, Hyper Beam, Hurricane,",188.0,266.0,164.0,3782,3827,Unova,flying,,windy,,windy 
642,Thundurus, electric  flying ," Astonish, Thunder Shock, Crunch, Thunder, Brick Break, Thunder Punch,",188.0,266.0,164.0,3782,3827,Unova,electric,flying,rain,windy,rain windy
642,Thundurus (Therian Forme) , electric  flying ," Bite, Volt Switch, Sludge Wave, Thunder, Focus Blast, Thunderbolt,",188.0,295.0,161.0,4137,4186,Unova,electric,flying,rain,windy,rain windy
643,Reshiram, dragon  fire ," Dragon Breath, Fire Fang, Crunch, Overheat, Draco Meteor, Stone Edge,",205.0,275.0,211.0,4565,4620,Unova,dragon,fire,windy,sunny/clear,windy sunny/clear
644,Zekrom, dragon  electric ," Dragon Breath, Charge Beam, Outrage, Wild Charge, Flash Cannon, Crunch,",205.0,275.0,211.0,4565,4620,Unova,dragon,electric,windy,rain,windy rain
645,Landorus, ground  flying ," Mud Shot, Rock Throw, Earth Power, Outrage, Rock Slide, Focus Blast,",205.0,261.0,182.0,4057,4105,Unova,ground,flying,sunny/clear,windy,sunny/clear windy
645,Landorus (Therian Forme) , ground  flying ," Mud Shot, Extrasensory, Earthquake, Bulldoze, Stone Edge, Superpower,",205.0,289.0,179.0,4434,4487,Unova,ground,flying,sunny/clear,windy,sunny/clear windy
646,Kyurem (Black Kyurem) , dragon  ice ," Dragon Tail, Shadow Claw, Iron Head, Blizzard, Stone Edge, Outrage,",245.0,310.0,183.0,5204,5267,Unova,dragon,ice,windy,snow,windy snow
646,Kyurem, dragon  ice ," Dragon Breath, Steel Wing, Dragon Claw, Blizzard, Draco Meteor,",245.0,246.0,170.0,4041,4090,Unova,dragon,ice,windy,snow,windy snow
646,Kyurem (White Kyurem) , dragon  ice ," Dragon Breath, Steel Wing, Dragon Pulse, Blizzard, Ancient Power, Focus Blast,",245.0,310.0,183.0,5204,5267,Unova,dragon,ice,windy,snow,windy snow
647,Keldeo, water  fighting ," Poison Jab, Low Kick, Aqua Jet, Close Combat, Hydro Pump, X-Scissor,",209.0,260.0,192.0,4181,4231,Unova,water,fighting,rain,cloudy,rain cloudy
647,Keldeo (Resolute Form) , water  fighting ," Poison Jab, Low Kick, Aqua Jet, Close Combat, Hydro Pump, X-Scissor,",209.0,260.0,192.0,4181,4231,Unova,water,fighting,rain,cloudy,rain cloudy
648,Meloetta (Pirouette Forme) , normal  fighting ," Quick Attack, Low Kick, Close Combat, Fire Punch, Ice Punch, Hyper Beam,",225.0,269.0,188.0,4426,4479,Unova,normal,fighting,partly cloudy,cloudy,partly cloudy cloudy
648,Meloetta, normal  psychic ," Quick Attack, Confusion, Psyshock, Thunderbolt, Dazzling Gleam, Hyper Beam,",225.0,250.0,225.0,4490,4544,Unova,normal,psychic,partly cloudy,windy,partly cloudy windy
649,Genesect (Burn Drive) ,  ,,,,,0,0,Unova,,,,, 
649,Genesect, bug  steel ," Metal Claw, Fury Cutter, X-Scissor, Magnet Bomb, Hyper Beam,",174.0,252.0,199.0,3791,3836,Unova,bug,steel,rain,snow,rain snow
649,Genesect (Shock Drive) ,  ,,,,,0,0,Unova,,,,, 
649,Genesect  (Chill Drive) ,  ,,,,,0,0,Unova,,,,, 
649,Genesect (Douse Drive) ,  ,,,,,0,0,Unova,,,,, 
650,Chespin, grass ," Take Down, Vine Whip, Gyro Ball, Seed Bomb, Body Slam,",148.0,110.0,106.0,1239,1254,Kalos,grass,,sunny/clear,,sunny/clear 
651,Quilladin, grass ," Low Kick, Vine Whip, Gyro Ball, Energy Ball, Body Slam,",156.0,146.0,156.0,1944,1967,Kalos,grass,,sunny/clear,,sunny/clear 
652,Chesnaught, grass  fighting ," Low Kick, Smack Down, Vine Whip, Gyro Ball, Energy Ball, Superpower, Solar Beam,",204.0,201.0,204.0,3340,3380,Kalos,grass,fighting,sunny/clear,cloudy,sunny/clear cloudy
653,Fennekin, fire ," Scratch, Ember, Psyshock, Flamethrower, Flame Charge,",120.0,116.0,102.0,1162,1176,Kalos,fire,,sunny/clear,,sunny/clear 
654,Braixen, fire ," Scratch, Ember, Psyshock, Flamethrower, Flame Charge,",153.0,171.0,130.0,2049,2074,Kalos,fire,,sunny/clear,,sunny/clear 
655,Delphox, fire  psychic ," Scratch, Fire Spin, Zen Headbutt, Psychic, Flamethrower, Flame Charge, Fire Blast,",181.0,230.0,189.0,3459,3500,Kalos,fire,psychic,sunny/clear,windy,sunny/clear windy
656,Froakie, water ," Pound, Bubble, Water Pulse, Aerial Ace, Surf,",121.0,122.0,84.0,1122,1135,Kalos,water,,rain,,rain 
657,Frogadier, water ," Pound, Bubble, Water Pulse, Aerial Ace, Surf,",144.0,168.0,114.0,1850,1872,Kalos,water,,rain,,rain 
658,Greninja, water  dark ," Feint Attack, Bubble, Night Slash, Aerial Ace, Surf, Hydro Pump,",176.0,223.0,152.0,3001,3037,Kalos,water,dark,rain,fog,rain fog
658,Greninja (Ash-Greninja) , water  dark ,,176.0,339.0,155.0,4503,4557,Kalos,water,dark,rain,fog,rain fog
659,Bunnelby, normal ," Mud Slap, Quick Attack, Dig, Bulldoze, Earthquake,",116.0,68.0,72.0,625,633,Kalos,normal,,partly cloudy,,partly cloudy 
660,Diggersby, normal  ground ," Mud Shot, Quick Attack, Dig, Hyper Beam, Earthquake, Fire Punch,",198.0,112.0,155.0,1706,1726,Kalos,normal,ground,partly cloudy,sunny/clear,partly cloudy sunny/clear
661,Fletchling, normal  flying ," Peck, Quick Attack, Aerial Ace, Heat Wave, Swift,",128.0,95.0,80.0,905,916,Kalos,normal,flying,partly cloudy,windy,partly cloudy windy
662,Fletchinder, fire  flying ," Peck, Ember, Steel Wing, Aerial Ace, Heat Wave, Flame Charge,",158.0,145.0,110.0,1661,1681,Kalos,fire,flying,sunny/clear,windy,sunny/clear windy
663,Talonflame, fire  flying ," Peck, Fire Spin, Steel Wing, Brave Bird, Fire Blast, Flame Charge, Hurricane,",186.0,176.0,155.0,2492,2522,Kalos,fire,flying,sunny/clear,windy,sunny/clear windy
664,Scatterbug, bug ," Bug Bite, Tackle, Struggle,",116.0,63.0,63.0,556,563,Kalos,bug,,rain,,rain 
665,Spewpa, bug ," Bug Bite, Tackle, Struggle,",128.0,48.0,89.0,542,548,Kalos,bug,,rain,,rain 
666,Vivillon (Monsoon Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (River Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Savanna Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Marine Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Ocean Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Jungle Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Fancy Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Poké Ball Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Sun Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Sandstorm Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Modern Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Archipelago Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (High Plains Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Icy Snow Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Elegant Pattern), bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Garden Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Continental Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Tundra Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon (Polar Pattern) , bug  flying ,,190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
666,Vivillon, bug  flying ," Bug Bite, Gust, Struggle Bug, Bug Buzz, Aerial Ace, Energy Ball, Hurricane,",190.0,176.0,103.0,2097,2122,Kalos,bug,flying,rain,windy,rain windy
667,Litleo, fire  normal ," Fire Fang, Tackle, Ember, Flame Charge, Flamethrower, Crunch,",158.0,139.0,112.0,1611,1630,Kalos,fire,normal,sunny/clear,partly cloudy,sunny/clear partly cloudy
668,Pyroar, fire  normal ," Fire Fang, Take Down, Ember, Flame Charge, Solar Beam, Dark Pulse, Overheat,",200.0,221.0,149.0,3129,3166,Kalos,fire,normal,sunny/clear,partly cloudy,sunny/clear partly cloudy
669,Flabébé (White Flower) , fairy ," Vine Whip, Tackle, Dazzling Gleam, Petal Blizzard, Psychic,",127.0,108.0,120.0,1202,1216,Kalos,fairy,,cloudy,,cloudy 
669,Flabébé (Blue Flower) , fairy ," Vine Whip, Tackle, Dazzling Gleam, Petal Blizzard, Psychic,",127.0,108.0,120.0,1202,1216,Kalos,fairy,,cloudy,,cloudy 
669, 	Flabébé (Orange Flower) , fairy ," Vine Whip, Tackle, Dazzling Gleam, Petal Blizzard, Psychic,",127.0,108.0,120.0,1202,1216,Kalos,fairy,,cloudy,,cloudy 
669,Flabébé (Yellow Flower) , fairy ," Vine Whip, Tackle, Dazzling Gleam, Petal Blizzard, Psychic,",127.0,108.0,120.0,1202,1216,Kalos,fairy,,cloudy,,cloudy 
669,Flabébé, fairy ," Vine Whip, Tackle, Dazzling Gleam, Petal Blizzard, Psychic,",127.0,108.0,120.0,1202,1216,Kalos,fairy,,cloudy,,cloudy 
670,Floette, fairy ," Vine Whip, Tackle, Dazzling Gleam, Petal Blizzard, Psychic,",144.0,136.0,151.0,1732,1752,Kalos,fairy,,cloudy,,cloudy 
670,Floette (Yellow Flower) , fairy ," Vine Whip, Tackle, Dazzling Gleam, Petal Blizzard, Psychic,",144.0,136.0,151.0,1732,1752,Kalos,fairy,,cloudy,,cloudy 
670,Floette (Orange Flower) , fairy ," Vine Whip, Tackle, Dazzling Gleam, Petal Blizzard, Psychic,",144.0,136.0,151.0,1732,1752,Kalos,fairy,,cloudy,,cloudy 
670,Floette (Blue Flower) , fairy ," Vine Whip, Tackle, Dazzling Gleam, Petal Blizzard, Psychic,",144.0,136.0,151.0,1732,1752,Kalos,fairy,,cloudy,,cloudy 
670,Floette (White Flower) , fairy ," Vine Whip, Tackle, Dazzling Gleam, Petal Blizzard, Psychic,",144.0,136.0,151.0,1732,1752,Kalos,fairy,,cloudy,,cloudy 
670,Floette  (Eternal Flower) , fairy ,,179.0,243.0,217.0,3864,3910,Kalos,fairy,,cloudy,,cloudy 
671,Florges, fairy ," Vine Whip, Tackle, Razor Leaf, Moonblast, Petal Blizzard, Psychic, Disarming Voice,",186.0,212.0,244.0,3656,3700,Kalos,fairy,,cloudy,,cloudy 
671,Florges (Yellow Flower) , fairy ," Vine Whip, Tackle, Razor Leaf, Moonblast, Petal Blizzard, Psychic, Disarming Voice,",186.0,212.0,244.0,0,0,Kalos,fairy,,cloudy,,cloudy 
671,Florges (Orange Flower) , fairy ," Vine Whip, Tackle, Razor Leaf, Moonblast, Petal Blizzard, Psychic, Disarming Voice,",186.0,212.0,244.0,0,0,Kalos,fairy,,cloudy,,cloudy 
671,Florges (Blue Flower) , fairy ," Vine Whip, Tackle, Razor Leaf, Moonblast, Petal Blizzard, Psychic, Disarming Voice,",186.0,212.0,244.0,0,0,Kalos,fairy,,cloudy,,cloudy 
671,Florges  (White Flower) , fairy ," Vine Whip, Tackle, Razor Leaf, Moonblast, Petal Blizzard, Psychic, Disarming Voice,",186.0,212.0,244.0,0,0,Kalos,fairy,,cloudy,,cloudy 
672,Skiddo, grass ," Zen Headbutt, Rock Smash, Brick Break, Rock Slide, Seed Bomb,",165.0,123.0,102.0,1414,1430,Kalos,grass,,sunny/clear,,sunny/clear 
673,Gogoat, grass ," Zen Headbutt, Rock Smash, Vine Whip, Brick Break, Rock Slide, Leaf Blade, Seed Bomb,",265.0,196.0,146.0,3163,3201,Kalos,grass,,sunny/clear,,sunny/clear 
674,Pancham, fighting ," Low Kick, Tackle, Low Sweep, Crunch, Body Slam,",167.0,145.0,107.0,1683,1703,Kalos,fighting,,cloudy,,cloudy 
675,Pangoro, fighting  dark ," Low Kick, Snarl, Bullet Punch, Close Combat, Night Slash, Iron Head, Rock Slide,",216.0,226.0,146.0,3281,3321,Kalos,fighting,dark,cloudy,fog,cloudy fog
676,Furfrou, normal ," Take Down, Bite, Sucker Punch, Surf, Dark Pulse, Grass Knot,",181.0,164.0,167.0,2387,2415,Kalos,normal,,partly cloudy,,partly cloudy 
676,Furfrou (Heart Trim) , normal ," Take Down, Bite, Sucker Punch, Surf, Dark Pulse, Grass Knot,",181.0,164.0,167.0,2387,2415,Kalos,normal,,partly cloudy,,partly cloudy 
676,Furfrou (Star Trim) , normal ," Take Down, Bite, Sucker Punch, Surf, Dark Pulse, Grass Knot,",181.0,164.0,167.0,2387,2415,Kalos,normal,,partly cloudy,,partly cloudy 
676,Furfrou (Diamond Trim) , normal ," Take Down, Bite, Sucker Punch, Surf, Dark Pulse, Grass Knot,",181.0,164.0,167.0,2387,2415,Kalos,normal,,partly cloudy,,partly cloudy 
676,Furfrou (Deputante Trim) , normal ," Take Down, Bite, Sucker Punch, Surf, Dark Pulse, Grass Knot,",181.0,164.0,167.0,2387,2415,Kalos,normal,,partly cloudy,,partly cloudy 
676,Furfrou (Matron Trim) , normal ," Take Down, Bite, Sucker Punch, Surf, Dark Pulse, Grass Knot,",181.0,164.0,167.0,2387,2415,Kalos,normal,,partly cloudy,,partly cloudy 
676,Furfrou (Dandy Trim) , normal ," Take Down, Bite, Sucker Punch, Surf, Dark Pulse, Grass Knot,",181.0,164.0,167.0,2387,2415,Kalos,normal,,partly cloudy,,partly cloudy 
676,Furfrou (La Reine Trim) , normal ," Take Down, Bite, Sucker Punch, Surf, Dark Pulse, Grass Knot,",181.0,164.0,167.0,2387,2415,Kalos,normal,,partly cloudy,,partly cloudy 
676,Furfrou (Kabuki Trim) , normal ," Take Down, Bite, Sucker Punch, Surf, Dark Pulse, Grass Knot,",181.0,164.0,167.0,2387,2415,Kalos,normal,,partly cloudy,,partly cloudy 
676,Furfrou (Pharaoh Trim) , normal ," Take Down, Bite, Sucker Punch, Surf, Dark Pulse, Grass Knot,",181.0,164.0,167.0,2387,2415,Kalos,normal,,partly cloudy,,partly cloudy 
677,Espurr, psychic ," Confusion, Scratch, Psyshock, Energy Ball, Psychic,",158.0,120.0,114.0,1424,1441,Kalos,psychic,,windy,,windy 
678,Meowstic  (Female) , psychic ," Confusion, Charm, Psychic, Energy Ball, Shadow Ball,",179.0,166.0,167.0,2401,2430,Kalos,psychic,,windy,,windy 
678,Meowstic, psychic ," Confusion, Sucker Punch, Psychic, Energy Ball, Thunderbolt,",179.0,166.0,167.0,2401,2430,Kalos,psychic,,windy,,windy 
679,Honedge, steel  ghost ," Tackle, Fury Cutter, Iron Head, Gyro Ball,",128.0,135.0,139.0,1571,1590,Kalos,steel,ghost,snow,fog,snow fog
680,Doublade, steel  ghost ," Psycho Cut, Fury Cutter, Iron Head, Gyro Ball,",153.0,188.0,206.0,2761,2794,Kalos,steel,ghost,snow,fog,snow fog
681,Aegislash, steel  ghost ," Psycho Cut, Fury Cutter, Flash Cannon, Gyro Ball, Shadow Ball,",155.0,97.0,291.0,1803,1825,Kalos,steel,ghost,snow,fog,snow fog
681,Aegislash (Blade Forme) , steel  ghost ," Psycho Cut, Fury Cutter, Flash Cannon, Gyro Ball, Shadow Ball,",155.0,291.0,97.0,2981,3016,Kalos,steel,ghost,snow,fog,snow fog
682,Spritzee, fairy ," Charm, Charge Beam, Draining Kiss, Thunderbolt,",186.0,110.0,113.0,1415,1432,Kalos,fairy,,cloudy,,cloudy 
683,Aromatisse, fairy ," Charm, Charge Beam, Moonblast, Thunderbolt, Psychic, Draining Kiss,",226.0,173.0,150.0,2647,2678,Kalos,fairy,,cloudy,,cloudy 
684,Swirlix, fairy ," Tackle, Draining Kiss, Energy Ball,",158.0,109.0,119.0,1333,1349,Kalos,fairy,,cloudy,,cloudy 
685,Slurpuff, fairy ," Tackle, Charm, Play Rough, Energy Ball, Flamethrower, Draining Kiss,",193.0,168.0,163.0,2486,2516,Kalos,fairy,,cloudy,,cloudy 
686,Inkay, dark  psychic ," Peck, Tackle, Psybeam, Night Slash,",142.0,98.0,95.0,1048,1061,Kalos,dark,psychic,fog,windy,fog windy
687,Malamar, dark  psychic ," Peck, Psycho Cut, Psybeam, Foul Play, Superpower, Hyper Beam,",200.0,177.0,165.0,2666,2698,Kalos,dark,psychic,fog,windy,fog windy
688,Binacle, rock  water ," Scratch, Mud Slap, Ancient Power, Cross Chop, Dig,",123.0,96.0,120.0,1069,1082,Kalos,rock,water,partly cloudy,rain,partly cloudy rain
689,Barbaracle, rock  water ," Water Gun, Mud Slap, Fury Cutter, Skull Bash, Cross Chop, Stone Edge, Grass Knot,",176.0,194.0,205.0,3024,3061,Kalos,rock,water,partly cloudy,rain,partly cloudy rain
690,Skrelp, poison  water ," Water Gun, Acid, Aqua Tail, Water Pulse, Twister, Sludge Bomb,",137.0,109.0,109.0,1202,1216,Kalos,poison,water,cloudy,rain,cloudy rain
691,Dragalge, poison  dragon ," Water Gun, Acid, Dragon Tail, Hydro Pump, Aqua Tail, Outrage, Gunk Shot,",163.0,177.0,207.0,2695,2727,Kalos,poison,dragon,cloudy,windy,cloudy windy
692,Clauncher, water ," Water Gun, Smack Down, Water Pulse, Crabhammer, Aqua Jet,",137.0,108.0,117.0,1230,1244,Kalos,water,,rain,,rain 
693,Clawitzer, water ," Water Gun, Smack Down, Water Pulse, Dark Pulse, Ice Beam, Crabhammer,",174.0,221.0,171.0,3124,3161,Kalos,water,,rain,,rain 
694,Helioptile, electric  normal ," Quick Attack, Thunder Shock, Parabolic Charge, Bulldoze, Thunderbolt,",127.0,115.0,78.0,1054,1067,Kalos,electric,normal,rain,partly cloudy,rain partly cloudy
695,Heliolisk, electric  normal ," Quick Attack, Volt Switch, Mud Slap, Parabolic Charge, Bulldoze, Thunderbolt, Grass Knot,",158.0,219.0,168.0,2939,2975,Kalos,electric,normal,rain,partly cloudy,rain partly cloudy
696,Tyrunt, rock  dragon ," Dragon Tail, Tackle, Stomp, Ancient Power, Dragon Claw,",151.0,158.0,123.0,1848,1870,Kalos,rock,dragon,partly cloudy,windy,partly cloudy windy
697,Tyrantrum, rock  dragon ," Dragon Tail, Charm, Rock Throw, Crunch, Stone Edge, Outrage, Earthquake,",193.0,227.0,191.0,3537,3579,Kalos,rock,dragon,partly cloudy,windy,partly cloudy windy
698,Amaura, rock  ice ," Powder Snow, Frost Breath, Weather Ball Ice, Ancient Power, Aurora Beam, Thunderbolt,",184.0,124.0,109.0,1541,1560,Kalos,rock,ice,partly cloudy,snow,partly cloudy snow
699,Aurorus, rock  ice ," Powder Snow, Frost Breath, Rock Throw, Weather Ball Ice, Ancient Power, Blizzard, Thunderbolt, Hyper Beam,",265.0,186.0,163.0,3168,3206,Kalos,rock,ice,partly cloudy,snow,partly cloudy snow
700,Sylveon, fairy ," Charm, Quick Attack, Moonblast, Dazzling Gleam, Draining Kiss,",216.0,203.0,205.0,3470,3511,Kalos,fairy,,cloudy,,cloudy 
701,Hawlucha, fighting  flying ," Wing Attack, Low Kick, Poison Jab, Flying Press, Sky Attack, X Scissor, Power-Up Punch,",186.0,195.0,153.0,2724,2757,Kalos,fighting,flying,cloudy,windy,cloudy windy
